WORD,COUNT
apuesta,2
enormes,2
desocupación,2
consejos,2
dictadura,2
bajan,2
jubilaciones,2
pitcnt,2
verdaderamente,2
claro,2
llevaron,2
shock,2
sabe,2
cifra,2
vecinos,2
vaya,2
generaciones,2
producto,2
ciencia,2
tecnología,2
docentes,2
mil,2
mientras,2
inaceptable,2
demostración,2
clara,2
fallido,2
principio,2
cuidar,2
situaciones,2
increíbles,2
pasando,2
horas,2
barrios,2
instrumentos,2
señora,2
calles,2
debe,2
prejuicio,2
definitiva,2
entendemos,2
aplicar,2
permanente,2
allanamientos,2
nocturnos,2
tarea,2
droga,2
investigación,2
narco,2
momento,2
dijo,2
siento,2
preocupación,2
delincuencia,2
actual,2
responsabilidad,2
utilizando,2
todas,2
operativos,2
coordinación,2
públicos,2
mismo,2
serie,2
crear,2
zonas,2
cuál,2
barrio,2
ajustar,2
tiempos,2
revisión,2
respetaré,2
pueblo,2
decida,2
inseguridad,2
convivencia,2
tan,2
meses,2
todavía,2
ejercicio,2
presidencia,2
firme,2
conducir,2
destinos,2
profundo,2
expresar,2
sirven,2
área,2
funciona,2
delito,2
manda,2
bastante,2
hora,2
fuerza,2
prometer,2
próximos,2
uruguaya,2
adicciones,2
madres,2
construye,2
impone,2
necesitamos,2
índice,2
mortalidad,2
infantil,2
centros,2
descubrimos,2
condenado,2
compatriotas,2
avanzado,2
maravillosas,2
sube,2
primeros,2
inicial,2
robótica,2
media,2
uruguayas,2
proponemos,2
llamado,2
agenda,2
alarmante,2
tanta,2
plata,2
fíjense,2
pobre,2
termina,2
deberes,2
asistencialismo,2
ruta,2
salida,2
extremadamente,2
fortaleza,2
políticos,2
llena,2
senador,2
dejar,2
imposibles,2
palabra,2
afirmar,2
pleno,2
acceder,2
oposición,2
justamente,2
afirmativas,2
siendo,2
medicamentos,2
costo,2
recurrir,2
justicia,2
bajo,2
pretensión,2
indiscutible,2
cualquier,2
entrar,2
orden,2
boca,2
sostenemos,2
clima,2
últimos,2
cerrando,2
wilsonista,2
campo,2
anda,2
hicieron,2
regla,2
voy,2
servicio,2
humano,2
hechas,2
fin,2
américa,2
latina,2
salario,2
mercados,2
región,2
sabido,2
imponente,2
clubes,2
populistas,2
internacionales,2
sectores,2
energía,2
hacerlo,2
pymes,2
costó,2
demasiado,2
público,2
interesa,2
avanzar,2
trabajos,2
quedar,2
transformación,2
fondo,2
empresarios,2
izquierda,2
puedan,2
juntos,2
segundo,2
ideas,2
nuevas,2
internacional,2
igualando,2
clase,2
convencida,2
respuesta,2
política,2
prioritario,2
corporaciones,2
compromiso,2
proyectado,2
ideológicas,2
planes,2
hospital,2
acv,2
mueren,2
seriedad,2
allá,2
central,2
canal,2
instancia,2
empezó,2
equipo,2
serio,2
viento,2
próximo,2
elegir,2
sirve,2
escenario,1
desafiante,1
mejorar,1
actividad,1
mantenerla,1
inclusive,1
cuenta,1
drásticos,1
predecir,1
producir,1
buen,1
resolvió,1
difíciles,1
encontró,1
endeudado,1
dudas,1
preparó,1
familias,1
atención,1
cuidados,1
jubilados,1
completamente,1
telecomunicaciones,1
empezando,1
llevado,1
recortar,1
estudio,1
innovación,1
generar,1
pronto,1
mantener,1
tejido,1
promoción,1
obra,1
estimulada,1
cuidando,1
montón,1
preparada,1
cambiando,1
desplegaremos,1
campaña,1
agregaremos,1
inefop,1
rubros,1
desarrollados,1
concentrados,1
generamos,1
capacidades,1
damos,1
óptica,1
construyeron,1
entender,1
supimos,1
pudiera,1
adelantarnos,1
científico,1
darle,1
oportunidad,1
utec,1
resolvamos,1
debatiendo,1
piensa,1
cosse,1
respecto,1
marca,1
claridad,1
única,1
terminan,1
preocupante,1
desvalorizado,1
caricatura,1
títulos,1
cartoncito,1
ocasiones,1
intentado,1
estilo,1
pato,1
celeste,1
made,1
in,1
ocupación,1
extensión,1
huelga,1
respetarla,1
impulsar,1
pacto,1
exonerar,1
tributos,1
mediante,1
aportes,1
banco,1
previsión,1
bajarlos,1
incentivar,1
íntimamente,1
interconectados,1
subsidiar,1
subsidiamos,1
terminamos,1
subsidiando,1
desvalorización,1
responsable,1
parado,1
creciente,1
tremendas,1
incertidumbres,1
presenta,1
dije,1
ratito,1
enseñaron,1
aprender,1
valorar,1
interrumpieron,1
reales,1
quiere,1
vinculados,1
asunto,1
convertir,1
línea,1
ministerio,1
sucursal,1
preocupa,1
fracaso,1
estrepitoso,1
apostar,1
fuertemente,1
respuestas,1
esperando,1
recetas,1
neoliberales,1
ruina,1
promesas,1
demagógicas,1
anunciar,1
austeridad,1
desempleo,1
inflación,1
alarmantes,1
mantenido,1
seguro,1
cierto,1
altura,1
vanguardia,1
honestidad,1
vuelva,1
suceder,1
vicepresidente,1
renunciar,1
terminará,1
procesado,1
prometen,1
llegaron,1
concurso,1
abril,1
investigadores,1
sueldo,1
pesos,1
gas,1
sayago,1
gerentes,1
finalizar,1
inconcebible,1
friopan,1
atenta,1
escape,1
jefatura,1
revela,1
cuida,1
humanos,1
violados,1
basta,1
relatar,1
homicidio,1
rapiña,1
copados,1
querido,1
mejoren,1
precandidato,1
claramente,1
ideológico,1
iniciativa,1
habla,1
gabinete,1
gobernando,1
propone,1
error,1
cumplan,1
penas,1
pena,1
reclusión,1
revisable,1
habiliten,1
ejecutivo,1
conjuntamente,1
rehabilitación,1
educativas,1
librar,1
azote,1
complejas,1
cáncer,1
vuelvo,1
repetir,1
invito,1
ciudadanos,1
leer,1
comunicado,1
medidas,1
tomando,1
espero,1
peso,1
caiga,1
responsables,1
foto,1
aprisionado,1
tomado,1
salió,1
festejar,1
presionado,1
magnitud,1
digamos,1
separado,1
policías,1
cargos,1
investigar,1
irregularidades,1
incógnita,1
igual,1
implica,1
convivir,1
paz,1
comprometida,1
comparto,1
firmaron,1
reformar,1
vertiginosamente,1
fenómeno,1
afecta,1
continente,1
controlar,1
ejerciendo,1
autoridad,1
tecnológicas,1
masificar,1
despliegues,1
requieren,1
organismos,1
prepararnos,1
transformarnos,1
juntando,1
policiales,1
sumadas,1
acompañamiento,1
demás,1
fortalecer,1
poderes,1
sueltas,1
cuales,1
cuyo,1
da,1
rango,1
integrada,1
defensa,1
proteger,1
integridad,1
territorial,1
definen,1
miren,1
pregunto,1
zona,1
militar,1
definir,1
departamento,1
entero,1
piensan,1
revisar,1
permanentemente,1
pado,1
bajar,1
despliegue,1
puntos,1
patrullaje,1
utilizar,1
militarización,1
final,1
logra,1
promoviendo,1
palabras,1
economista,1
bergara,1
frutillita,1
prevemos,1
establece,1
aplicado,1
frontera,1
propio,1
presidente,1
haberse,1
aprobado,1
ocho,1
puso,1
funcionamiento,1
reglamentó,1
mal,1
comprender,1
gustaría,1
profundamente,1
humanismo,1
hacen,1
reproducir,1
analizar,1
profundidad,1
bala,1
tirada,1
tenés,1
cuchillo,1
vas,1
reclusos,1
trabajan,1
estudian,1
similares,1
diversas,1
universidades,1
casos,1
máxima,1
bruto,1
implacables,1
dar,1
clavo,1
machucar,1
pared,1
idea,1
criticada,1
autoridades,1
época,1
increíble,1
prejuicios,1
ideológicos,1
exitosas,1
europa,1
chile,1
aceptamos,1
intentar,1
cumplieron,1
ejecutaron,1
dramática,1
perforando,1
matando,1
haciendo,1
siquiera,1
quisiera,1
incorporar,1
arista,1
inseguro,1
casa,1
solos,1
casi,1
denuncias,1
denuncia,1
doméstica,1
comprometido,1
instrumentar,1
ámbitos,1
dentro,1
casas,1
basada,1
encolumne,1
debemos,1
reconocer,1
excusas,1
demoras,1
orgullosa,1
garantizados,1
verdadera,1
revolución,1
integrado,1
radicalmente,1
distinto,1
según,1
vivías,1
ciudad,1
vieja,1
pocitos,1
territorio,1
caracterización,1
nivel,1
desaparecieron,1
muertes,1
maternas,1
abortos,1
clandestinos,1
recuperamos,1
escombros,1
convertimos,1
referencia,1
instituciones,1
cudil,1
encargamos,1
atendió,1
atender,1
exclusión,1
registrado,1
indocumentados,1
ciegas,1
podían,1
recuperaron,1
vista,1
pesar,1
prédica,1
deprimente,1
pasan,1
aumentado,1
matrícula,1
diversos,1
índices,1
edilicia,1
anep,1
tasa,1
familia,1
universalización,1
fabulosa,1
ibirapitá,1
multitudinarias,1
olimpíadas,1
incorporación,1
plataformas,1
matemática,1
idioma,1
inglés,1
incorporan,1
superior,1
merecemos,1
pocos,1
eliminar,1
respetar,1
pretendido,1
adueñar,1
empobrecido,1
empobrecieron,1
hipotecaron,1
reproduce,1
desigualdad,1
malos,1
educativa,1
quintil,1
gravísima,1
tremendamente,1
privatizado,1
bolsillo,1
padres,1
determina,1
inequidad,1
proclamado,1
campeones,1
igualdades,1
clases,1
esencial,1
vacilar,1
declarar,1
esencialidad,1
corresponde,1
omitido,1
obligaciones,1
estatizado,1
círculo,1
esencia,1
gravísimos,1
condiciona,1
entiende,1
seis,1
siete,1
tirado,1
basura,1
precisaba,1
mandato,1
requería,1
respaldo,1
apoyo,1
interpretación,1
pongo,1
llenar,1
recibimos,1
volverían,1
aspectos,1
proponiendo,1
pase,1
parecían,1
imposible,1
cantidad,1
suceden,1
prepararla,1
cuestión,1
sale,1
olvidó,1
crearon,1
debajo,1
cartón,1
nylon,1
multiplicado,1
asentamientos,1
cuidado,1
fundamentales,1
medioambiente,1
dado,1
acusó,1
formando,1
idiotas,1
informáticos,1
procesos,1
aire,1
puro,1
renueva,1
revitaliza,1
democracias,1
matrimonio,1
igualitario,1
realizarse,1
interrupción,1
voluntaria,1
embarazo,1
segura,1
trans,1
votó,1
dice,1
afrodescendientes,1
migrantes,1
discapacidad,1
sueño,1
busquemos,1
ampliar,1
temo,1
buscan,1
recortarlos,1
crecido,1
vergüenza,1
legalización,1
marihuana,1
combatir,1
narcotráfico,1
incrementaron,1
consumo,1
drogas,1
adictos,1
cruel,1
dura,1
permitido,1
contundentes,1
juez,1
competente,1
quedó,1
administrarlo,1
favorable,1
concordatos,1
tambo,1
plantar,1
hectáreas,1
arroz,1
inversor,1
confía,1
nacionalista,1
integral,1
local,1
exportador,1
plenamente,1
conscientes,1
respaldar,1
agropecuario,1
ciudades,1
agotó,1
candidatos,1
pudieron,1
fíjese,1
adoptado,1
consistente,1
deuda,1
multiplicó,1
página,1
programáticas,1
expresan,1
recaudación,1
bps,1
prevista,1
recaudar,1
recauda,1
iass,1
incluido,1
evolución,1
subió,1
aguanta,1
planear,1
dónde,1
venimos,1
generó,1
arrancar,1
prácticamente,1
ollas,1
populares,1
cadena,1
cortada,1
arrancamos,1
arruinado,1
partir,1
llegó,1
triplicar,1
duplicó,1
promedio,1
bajaron,1
tradicionales,1
baja,1
llama,1
distribución,1
riqueza,1
términos,1
detenido,1
crecer,1
desatender,1
comercio,1
exterior,1
cambiaria,1
financieras,1
productivas,1
arrastren,1
encadenados,1
atiende,1
coyunturas,1
proyectando,1
rutas,1
alumbrado,1
electrificación,1
rural,1
liceos,1
institutos,1
terciarios,1
introdujimos,1
lugares,1
ningún,1
confianza,1
inversiones,1
pertenecido,1
pensamiento,1
chavistas,1
enojar,1
diga,1
cuba,1
venezuela,1
club,1
populista,1
evo,1
morales,1
chávez,1
destrozaron,1
interesaría,1
económica,1
veo,1
socios,1
comerciales,1
vez,1
calificadoras,1
riesgo,1
pensamos,1
especialmente,1
generan,1
audiovisual,1
farmacéutico,1
software,1
artificial,1
apoyar,1
concretos,1
obligatoriamente,1
sacrificarlo,1
embarcaron,1
negocios,1
ruinosos,1
pluna,1
ancap,1
casinos,1
regasificadoras,1
horno,1
paysandú,1
enchufa,1
envidrio,1
huida,1
administrativo,1
par,1
centenas,1
escapan,1
contralor,1
dinero,1
escapando,1
regulación,1
hablamos,1
asistido,1
proceso,1
extranjerización,1
tierra,1
historia,1
aspecto,1
conozco,1
llevamos,1
actividades,1
concentradas,1
realizando,1
agroindustriales,1
pasa,1
permite,1
tradicional,1
tome,1
sustentable,1
ponerse,1
competitividad,1
exige,1
llegado,1
tirarlo,1
borda,1
apueste,1
entienda,1
convencer,1
encontramos,1
subestiman,1
justo,1
gobernaban,1
blancos,1
colorados,1
datos,1
objetivos,1
sentimos,1
corazón,1
construyó,1
solo,1
conformes,1
quitarle,1
conducirse,1
vida,1
afirmados,1
buenas,1
protagonistas,1
estudiantes,1
lleno,1
esperan,1
ambiente,1
tratar,1
enfrentar,1
creer,1
guerra,1
poner,1
temas,1
centro,1
animarnos,1
desarrollarlas,1
hogar,1
resuelto,1
conectividad,1
terminó,1
condiciones,1
socio,1
google,1
seriamente,1
comprometidos,1
pensando,1
futuras,1
encontrando,1
dando,1
sólida,1
parapetado,1
mayorías,1
parlamentarias,1
radical,1
dilapidado,1
bonanza,1
buscarle,1
vueltas,1
viviendo,1
insanía,1
incerteza,1
acusan,1
propalar,1
estudiante,1
alumno,1
aprenda,1
manos,1
autonomía,1
educativos,1
descentralizador,1
descentralizar,1
mariscala,1
aiguá,1
minas,1
maldonado,1
distintos,1
nacer,1
condena,1
caro,1
encarecido,1
regulatorio,1
eléctrica,1
aprovecharon,1
significar,1
tarifas,1
siguen,1
subiendo,1
contribuyen,1
arcas,1
despilfarro,1
corrupción,1
cercado,1
afinidades,1
determinan,1
preso,1
ideologías,1
perimidas,1
abundancia,1
torna,1
neoliberal,1
soluciones,1
upm,1
aprieta,1
radicaliza,1
telemedicina,1
encarar,1
mirada,1
especialistas,1
preparar,1
espaciales,1
ayuden,1
medida,1
humildes,1
madera,1
cooperativismo,1
extendido,1
sé,1
nuevos,1
vivimos,1
maciel,1
tacuarembó,1
lujo,1
genios,1
perlas,1
común,1
mañana,1
bonito,1
administración,1
cuanto,1
muere,1
entrega,1
lleva,1
recibieron,1
creciendo,1
posibilidades,1
vulnerable,1
claros,1
desvarío,1
programas,1
condición,1
unidad,1
poniendo,1
reconocimiento,1
educativo,1
garantiza,1
constructora,1
obreros,1
patria,1
pésimos,1
saben,1
documentos,1
exhibió,1
elegimos,1
adecuamos,1
gestión,1
decirle,1
reglas,1
inciertas,1
canalizan,1
mejoran,1
secuestrada,1
ideológicamente,1
desastre,1
esperábamos,1
renuncia,1
ministro,1
bonomi,1
efectuó,1
agradecida,1
agradecerle,1
periodista,1
daniel,1
castro,1
organizado,1
aceptado,1
acerca,1
honrada,1
abanderada,1
escuela,1
bandera,1
forjó,1
lucha,1
sindical,1
largo,1
exilio,1
cuya,1
interés,1
porvenir,1
formo,1
seguirá,1
incluye,1
excelentes,1
compañeros,1
precandidatos,1
orgullo,1
viable,1
rodeado,1
equipos,1
demostramos,1
privilegiados,1
favor,1
demagogia,1
mentiras,1
generalizarlo,1
llevarlo,1
tecnologías,1
abrir,1
puertas,1
eje,1
decisiones,1
clientelista,1
señores,1
sacar,1
ponen,1
proyectos,1
concretados,1
brilla,1
dispuesta,1
participación,1
encima,1
jurídico,1
afiliado,1
transparencia,1
franqueza,1
pensé,1
alguno,1
papeles,1
podía,1
algún,1
mea,1
culpa,1
costos,1
antel,1
arena,1
digo,1
orgullosamente,1
blanco,1
pedirles,1
nacionalistas,1
voten,1
luchado,1
libre,1
sufragio,1
primera,1
vuelta,1
encontrar,1
caminos,1
lleven,1
defender,1
defendido,1
sepa,1
firmó,1
comportamiento,1
haga,1
cumplimiento,1
negamos,1
intentamos,1
anular,1
caducidad,1
punitiva,1
plebiscitos,1
respeto,1
practicar,1
afuera,1
hablar,1
sino,1
procurar,1
ponernos,1
hombro,1
sentir,1
visiones,1
miopes,1
ancladas,1
amiguismos,1
perimidos,1
nación,1
legalidad,1
entendimientos,1
procurado,1
cumplido,1
ocuparnos,1
únicos,1
adversarios,1
