WORD,COUNT
neoliberal,1
soluciones,1
upm,1
aprieta,1
ahí,1
radicaliza,1
bonito,1
universidad,1
delito,1
administración,1
cuanto,1
lejos,1
muere,1
entrega,1
lleva,1
afirmar,1
recibieron,1
creciendo,1
salud,1
posibilidades,1
vulnerable,1
pésimos,1
política,1
saben,1
gobernar,1
documentos,1
exhibió,1
elegimos,1
adecuamos,1
central,1
gestión,1
decirle,1
reglas,1
totalmente,1
inciertas,1
canalizan,1
mejoran,1
secuestrada,1
ideológicamente,1
desastre,1
esperábamos,1
renuncia,1
ministro,1
bonomi,1
efectuó,1
canal,1
participación,1
instancia,1
encima,1
jurídico,1
afiliado,1
transparencia,1
franqueza,1
pensé,1
alguno,1
papeles,1
podía,1
algún,1
mea,1
culpa,1
haber,1
costos,1
antel,1
arena,1
digo,1
orgullosamente,1
blanco,1
pedirles,1
nacionalistas,1
voten,1
luchado,1
libre,1
sufragio,1
primera,1
vuelta,1
encontrar,1
caminos,1
lleven,1
defender,1
defendido,1
sepa,1
firmó,1
comportamiento,1
haga,1
cumplimiento,1
negamos,1
intentamos,1
anular,1
caducidad,1
punitiva,1
plebiscitos,1
liderazgo,1
respeto,1
practicar,1
afuera,1
hablar,1
sino,1
procurar,1
ponernos,1
hombro,1
sentir,1
visiones,1
miopes,1
ancladas,1
amiguismos,1
internacionales,1
perimidos,1
nación,1
legalidad,1
entendimientos,1
procurado,1
cumplido,1
ocuparnos,1
verdaderos,1
únicos,1
adversarios,1
sistema,1
